		Lan-Vero
28895	28974	False
28896	28975	False
28897	28976	False
28898	28977	False
28899	28978	False
28900	28979	False
28901	28980	False
28902	28981	False
28903	28982	False
28904	28983	False
28905	28984	False
28906	28985	False
28907	28986	False
28908	28987	False
28909	28988	False
28910	28989	False
28911	28990	False
28912	28991	False
28913	28992	False
28914	28993	False
28915	28994	False
28916	28995	False
28917	28996	False
28918	28997	False
28919	28998	False
28920	28999	False
28921	29000	False
28922	29001	False
28923	29002	False
28924	29003	False
28925	29004	False
28926	29005	False
28927	29006	False
28928	29007	False
28929	29008	False
28930	29009	False
28931	29010	False
28932	29011	False
28933	29012	False
28934	29013	False
28935	29014	False
28936	29015	False
28937	29016	False
28938	29017	False
28939	29018	False
28940	29019	False
28941	29020	False
28942	29021	False
28943	29022	False
28944	29023	False
28945	29024	False
28946	29025	False
28947	29026	False
28948	29027	False
28949	29028	False
28950	29029	False
28951	29030	False
28952	29031	False
28953	29032	False
28954	29033	False
28955	29034	False
28956	29035	False
28957	29036	False
28958	29037	False
28959	29038	False
28960	29039	False
28961	29040	False
28962	29041	False
28963	29042	False
28964	29043	False
28965	29044	False
28966	29045	False
28967	29046	False
28968	29047	False
28969	29048	False
28970	29049	False
28971	29050	False
28972	29051	False
28973	29052	False
28974	29053	False
28975	29054	False
28976	29055	False
28977	29056	False
28978	29057	False
28979	29058	False
28980	29059	False
28981	29060	False
28982	29061	False
28983	29062	False
28984	29063	False
28985	29064	False
28986	29065	False
28987	29066	False
28988	29067	False
28989	29068	False
28990	29069	False
28991	29070	False
28992	29071	False
28993	29072	False
28994	29073	False
28995	29074	False
28996	29075	False
28997	29076	False
28998	29077	False
28999	29078	False
29000	29079	False
29001	29080	False
29002	29081	False
29003	29082	False
29004	29083	False
29005	29084	False
29006	29085	False
29007	29086	False
29008	29087	False
29009	29088	False
29010	29089	False
29011	29090	False
29012	29091	False
29013	29092	False
29014	29093	False
29015	29094	False
29016	29095	False
29017	29096	False
29018	29097	False
29019	29098	False
29020	29099	False
29021	29100	False
29022	29101	False
29023	29102	False
29024	29103	False
29025	29104	False
29026	29105	False
29027	29106	False
29028	29107	False
29029	29108	False
29030	29109	False
29031	29110	False
29032	29111	False
29033	29112	False
29034	29113	False
29035	29114	False
29036	29115	False
29037	29116	False
29038	29117	False
29039	29118	False
29040	29119	False
29041	29120	False
29042	29121	False
29043	29122	False
29044	29123	False
29045	29124	False
29046	29125	False
29047	29126	False
29048	29127	False
29049	29128	False
29050	29129	False
29051	29130	False
29052	29131	False
29053	29132	False
29054	29133	False
29055	29134	False
29056	29135	False
29057	29136	False
29058	29137	False
29059	29138	False
29060	29139	False
29061	29140	False
29062	29141	False
29063	29142	False
29064	29143	False
29065	29144	False
29066	29145	False
29067	29146	False
29068	29147	False
29069	29148	False
29070	29149	False
29071	29150	False
29072	29151	False
29073	29152	False
29074	29153	False
29075	29154	False
29076	29155	False
29077	29156	False
29078	29157	False
29079	29158	False
29080	29159	False
29081	29160	False
29082	29161	False
29083	29162	False
29084	29163	False
29085	29164	False
29086	29165	False
29087	29166	False
29088	29167	False
29089	29168	False
29090	29169	False
29091	29170	False
29092	29171	False
29093	29172	False
29094	29173	False
29095	29174	False
29096	29175	False
29097	29176	False
29098	29177	False
29099	29178	False
29100	29179	False
29101	29180	False
29102	29181	False
29103	29182	False
29104	29183	False
29105	29184	False
29106	29185	False
29107	29186	False
29108	29187	False
29109	29188	False
29110	29189	False
29111	29190	False
29112	29191	False
29113	29192	False
29114	29193	False
29115	29194	False
29116	29195	False
29117	29196	False
29118	29197	False
29119	29198	False
29120	29199	False
29121	29200	False
29122	29201	False
29123	29202	False
29124	29203	False
29125	29204	False
29126	29205	False
29127	29206	False
29128	29207	False
29129	29208	False
29130	29209	False
29131	29210	False
29132	29211	False
29133	29212	False
29134	29213	False
29135	29214	False
29136	29215	False
29137	29216	False
29138	29217	False
29139	29218	False
29140	29219	False
29141	29220	False
29142	29221	False
29143	29222	False
29144	29223	False
29145	29224	False
29146	29225	False
29147	29226	False
29148	29227	False
29149	29228	False
29150	29229	False
29151	29230	False
29152	29231	False
29153	29232	False
29154	29233	False
29155	29234	False
29156	29235	False
29157	29236	False
29158	29237	False
29159	29238	False
29160	29239	False
29161	29240	False
29162	29241	False
29163	29242	False
29164	29243	False
29165	29244	False
29166	29245	False
29167	29246	False
29168	29247	False
29169	29248	False
29170	29249	False
29171	29250	False
29172	29251	False
29173	29252	False
29174	29253	False
29175	29254	False
29176	29255	False
29177	29256	False
29178	29257	False
29179	29258	False
29180	29259	False
29181	29260	False
29182	29261	False
29183	29262	False
29184	29263	False
29185	29264	False
29186	29265	False
29187	29266	False
29188	29267	False
29189	29268	False
29190	29269	False
29191	29270	False
29192	29271	False
29193	29272	False
29194	29273	False
29195	29274	False
29196	29275	False
29197	29276	False
29198	29277	False
29199	29278	False
29200	29279	False
29201	29280	False
29202	29281	False
29203	29282	False
29204	29283	False
29205	29284	False
29206	29285	False
29207	29286	False
29208	29287	False
29209	29288	False
29210	29289	False
29211	29290	False
29212	29291	False
29213	29292	False
29214	29293	False
29215	29294	False
29216	29295	False
29217	29296	False
29218	29297	False
29219	29298	False
29220	29299	False
29221	29300	False
29222	29301	False
29223	29302	False
29224	29303	False
29225	29304	False
29226	29305	False
29227	29306	False
29228	29307	False
29229	29308	False
29230	29309	False
29231	29310	False
29232	29311	False
29233	29312	False
29234	29313	False
29235	29314	False
29236	29315	False
29237	29316	False
29238	29317	False
29239	29318	False
29240	29319	False
29241	29320	False
29242	29321	False
29243	29322	False
29244	29323	False
29245	29324	False
29246	29325	False
29247	29326	False
29248	29327	False
29249	29328	False
29250	29329	False
29251	29330	False
29252	29331	False
29253	29332	False
29254	29333	False
29255	29334	False
29256	29335	False
29257	29336	False
29258	29337	False
29259	29338	False
29260	29339	False
29261	29340	False
29262	29341	False
29263	29342	False
29264	29343	False
29265	29344	False
29266	29345	False
29267	29346	False
29268	29347	False
29269	29348	False
29270	29349	False
29271	29350	False
29272	29351	False
29273	29352	False
29274	29353	False
29275	29354	False
29276	29355	False
29277	29356	False
29278	29357	False
29279	29358	False
29280	29359	False
29281	29360	False
29282	29361	False
29283	29362	False
29284	29363	False
29285	29364	False
29286	29365	False
29287	29366	False
29288	29367	False
29289	29368	False
29290	29369	False
29291	29370	False
29292	29371	False
29293	29372	False
29294	29373	False
29295	29374	False
29296	29375	False
29297	29376	False
29298	29377	False
29299	29378	False
29300	29379	False
29301	29380	False
29302	29381	False
29303	29382	False
29304	29383	False
29305	29384	False
29306	29385	False
29307	29386	False
29308	29387	False
29309	29388	False
29310	29389	False
29311	29390	False
29312	29391	False
29313	29392	False
29314	29393	False
29315	29394	False
29316	29395	False
29317	29396	False
29318	29397	False
29319	29398	False
29320	29399	False
29321	29400	False
29322	29401	False
29323	29402	False
29324	29403	False
29325	29404	False
29326	29405	False
29327	29406	False
29328	29407	False
29329	29408	False
29330	29409	False
29331	29410	False
29332	29411	False
29333	29412	False
29334	29413	False
29335	29414	False
29336	29415	False
29337	29416	False
29338	29417	False
29339	29418	False
29340	29419	False
29341	29420	False
29342	29421	False
29343	29422	False
29344	29423	False
29345	29424	False
29346	29425	False
29347	29426	False
29348	29427	False
29349	29428	False
29350	29429	False
29351	29430	False
29352	29431	False
29353	29432	False
29354	29433	False
29355	29434	False
29356	29435	False
29357	29436	False
29358	29437	False
29359	29438	False
29360	29439	False
29361	29440	False
29362	29441	False
29363	29442	False
29364	29443	False
29365	29444	False
29366	29445	False
29367	29446	False
29368	29447	False
29369	29448	False
29370	29449	False
29371	29450	False
29372	29451	False
29373	29452	False
29374	29453	False
29375	29454	False
29376	29455	False
29377	29456	False
29378	29457	False
29379	29458	False
29380	29459	False
29381	29460	False
29382	29461	False
29383	29462	False
29384	29463	False
29385	29464	False
29386	29465	False
29387	29466	False
29388	29467	False
29389	29468	False
29390	29469	False
29391	29470	False
29392	29471	False
29393	29472	False
29394	29473	False
29395	29474	False
29396	29475	False
29397	29476	False
29398	29477	False
29399	29478	False
29400	29479	False
29401	29480	False
29402	29481	False
29403	29482	False
29404	29483	False
29405	29484	False
29406	29485	False
29407	29486	False
29408	29487	False
29409	29488	False
29410	29489	False
29411	29490	False
29412	29491	False
29413	29492	False
29414	29493	False
29415	29494	False
29416	29495	False
29417	29496	False
29418	29497	False
29419	29498	False
29420	29499	False
29421	29500	False
29422	29501	False
29423	29502	False
29424	29503	False
29425	29504	False
29426	29505	False
29427	29506	False
29428	29507	False
29429	29508	False
29430	29509	False
29431	29510	False
29432	29511	False
29433	29512	False
29434	29513	False
29435	29514	False
29436	29515	False
29437	29516	False
29438	29517	False
29439	29518	False
29440	29519	False
29441	29520	False
29442	29521	False
29443	29522	False
29444	29523	False
29445	29524	False
29446	29525	False
29447	29526	False
29448	29527	False
29449	29528	False
29450	29529	False
29451	29530	False
29452	29531	False
29453	29532	False
29454	29533	False
29455	29534	False
29456	29535	False
29457	29536	False
29458	29537	False
29459	29538	False
29460	29539	False
29461	29540	False
29462	29541	False
29463	29542	False
29464	29543	False
29465	29544	False
29466	29545	False
29467	29546	False
29468	29547	False
29469	29548	False
29470	29549	False
29471	29550	False
29472	29551	False
29473	29552	False
29474	29553	False
29475	29554	False
29476	29555	False
29477	29556	False
29478	29557	False
29479	29558	False
29480	29559	False
29481	29560	False
29482	29561	False
29483	29562	False
29484	29563	False
29485	29564	False
29486	29565	False
29487	29566	False
29488	29567	False
29489	29568	False
29490	29569	False
29491	29570	False
29492	29571	False
29493	29572	False
29494	29573	False
29495	29574	False
29496	29575	False
29497	29576	False
29498	29577	False
29499	29578	False
29500	29579	False
29501	29580	False
29502	29581	False
29503	29582	False
29504	29583	False
29505	29584	False
29506	29585	False
29507	29586	False
29508	29587	False
29509	29588	False
29510	29589	False
29511	29590	False
29512	29591	False
29513	29592	False
29514	29593	False
29515	29594	False
29516	29595	False
29517	29596	False
29518	29597	False
29519	29598	False
29520	29599	False
29521	29600	False
29522	29601	False
29523	29602	False
29524	29603	False
29525	29604	False
29526	29605	False
29527	29606	False
29528	29607	False
29529	29608	False
29530	29609	False
29531	29610	False
29532	29611	False
29533	29612	False
29534	29613	False
29535	29614	False
29536	29615	False
29537	29616	False
29538	29617	False
29539	29618	False
29540	29619	False
29541	29620	False
29542	29621	False
29543	29622	False
29544	29623	False
29545	29624	False
29546	29625	False
29547	29626	False
29548	29627	False
29549	29628	False
29550	29629	False
29551	29630	False
29552	29631	False
29553	29632	False
29554	29633	False
29555	29634	False
29556	29635	False
29557	29636	False
29558	29637	False
29559	29638	False
29560	29639	False
29561	29640	False
29562	29641	False
29563	29642	False
29564	29643	False
29565	29644	False
29566	29645	False
29567	29646	False
29568	29647	False
29569	29648	False
29570	29649	False
29571	29650	False
29572	29651	False
29573	29652	False
29574	29653	False
29575	29654	False
29576	29655	False
29577	29656	False
29578	29657	False
29579	29658	False
29580	29659	False
29581	29660	False
29582	29661	False
29583	29662	False
29584	29663	False
29585	29664	False
29586	29665	False
29587	29666	False
29588	29667	False
29589	29668	False
29590	29669	False
29591	29670	False
29592	29671	False
29593	29672	False
29594	29673	False
29595	29674	False
29596	29675	False
29597	29676	False
29598	29677	False
29599	29678	False
29600	29679	False
29601	29680	False
29602	29681	False
29603	29682	False
29604	29683	False
29605	29684	False
29606	29685	False
29607	29686	False
29608	29687	False
29609	29688	False
29610	29689	False
29611	29690	False
29612	29691	False
29613	29692	False
29614	29693	False
29615	29694	False
29616	29695	False
29617	29696	False
29618	29697	False
29619	29698	False
29620	29699	False
29621	29700	False
29622	29701	False
29623	29702	False
29624	29703	False
29625	29704	False
29626	29705	False
29627	29706	False
29628	29707	False
29629	29708	False
29630	29709	False
29631	29710	False
29632	29711	False
29633	29712	False
29634	29713	False
29635	29714	False
29636	29715	True
29637	29716	True
29638	29717	True
29639	29718	True
29640	29719	True
29641	29720	True
29642	29721	True
29643	29722	True
29644	29723	True
29645	29724	True
29646	29725	True
29647	29726	True
29648	29727	True
29649	29728	True
29650	29729	True
29651	29730	True
29652	29731	True
29653	29732	True
29654	29733	True
